,id,date,store_nbr,item_nbr,unit_sales,onpromotion,class,outlier_flag,holiday_flag,expanding_mean,lag_7,lag_30,rolling_std_7,lag_1,lag_2,lag_12,rolling_mean_7,dcoilwtico
681,18639059,2014-02-08,26,106716,4.0,0.0,1032,0,0,3.700917109097485,2.0,1.0,4.381723692130409,7.0,3.0,5.0,5.515066792315827,99.98
683,18639990,2014-02-08,27,106716,1.0,0.0,1032,0,0,3.693110990285065,1.0,3.0,4.381723692130409,4.0,7.0,4.0,5.515066792315827,99.98
685,18641121,2014-02-08,28,106716,4.0,0.0,1032,0,0,3.693995396653119,13.605467546210788,1.0,2.54483604112141,1.0,4.0,4.0,4.142857142857143,99.98
688,18644071,2014-02-08,32,106716,2.0,0.0,1032,0,0,3.689127593789173,2.0,4.0,2.54483604112141,4.0,1.0,2.0,4.142857142857143,99.98
690,18645662,2014-02-08,34,106716,7.0,0.0,1032,0,0,3.698614334208116,8.0,2.0,2.3094010767585056,2.0,4.0,3.0,4.0,99.98
692,18646733,2014-02-08,35,106716,1.0,0.0,1032,0,0,3.6909040075389496,3.0,6.0,2.5634797778466245,7.0,2.0,1.0,3.7142857142857135,99.98
694,18647390,2014-02-08,36,106716,13.605467546210788,0.0,1032,0,0,3.719150627307245,7.0,1.0,4.476512024817134,1.0,7.0,4.0,4.6579239351729695,99.98
696,18665501,2014-02-08,51,106716,2.0,0.0,1032,0,0,3.7142666766614862,4.0,9.0,4.587941198025859,13.605467546210788,1.0,1.0,4.372209649458684,99.98
697,18688657,2014-02-09,24,106716,4.0,0.0,1032,0,0,3.715076119503805,1.0,1.0,4.354619279891016,2.0,13.605467546210788,3.0,4.800781078030113,99.98
699,18690790,2014-02-09,26,106716,3.0,0.0,1032,0,0,3.713056130465658,4.0,2.0,4.401419457591577,4.0,2.0,2.0,4.6579239351729695,99.98
701,18691752,2014-02-09,27,106716,4.0,0.0,1032,0,0,3.713864423055896,2.0,1.0,4.262859664940777,3.0,4.0,1.0,4.943638220887256,99.98
703,18692951,2014-02-09,28,106716,3.0,0.0,1032,0,0,3.711859185912481,7.0,3.0,4.209022582881875,4.0,3.0,5.0,4.372209649458684,99.98
705,18694103,2014-02-09,30,106716,3.0,0.0,1032,0,0,3.709865182590597,1.0,1.0,4.004891997087111,3.0,4.0,3.0,4.6579239351729695,99.98
707,18695957,2014-02-09,32,106716,3.0,0.0,1032,0,0,3.707882318952076,13.605467546210788,4.0,0.6900655593423535,3.0,3.0,1.0,3.142857142857143,99.98
709,18697520,2014-02-09,34,106716,6.0,0.0,1032,0,0,3.714267047868644,2.0,1.0,1.1126972805283757,3.0,3.0,7.0,3.7142857142857135,99.98
711,18698568,2014-02-09,35,106716,4.0,0.0,1032,0,0,3.715060750513453,4.0,5.0,1.1126972805283757,6.0,3.0,3.0,3.7142857142857135,99.98
713,18699195,2014-02-09,36,106716,13.605467546210788,0.0,1032,0,0,3.742457999254997,3.0,3.0,3.8446034403844647,4.0,6.0,3.0,5.229352506601542,99.98
715,18716922,2014-02-09,51,106716,2.0,0.0,1032,0,0,3.737644579367552,4.0,6.0,4.021439110937649,13.605467546210788,4.0,3.0,4.943638220887256,99.98
716,18739951,2014-02-10,24,106716,9.0,0.0,1032,0,0,3.7521414262563466,3.0,2.0,4.174632106433048,2.0,13.605467546210788,2.0,5.800781078030113,100.12
718,18742070,2014-02-10,26,106716,1.0,0.0,1032,0,0,3.744580598162236,3.0,3.0,4.457148099496314,9.0,2.0,13.0,5.515066792315827,100.12
720,18742787,2014-02-10,27,106716,1.0,0.0,1032,0,0,3.737061199263161,3.0,4.0,4.702585347141442,1.0,9.0,1.0,5.229352506601542,100.12
722,18743867,2014-02-10,28,106716,2.0,0.0,1032,0,0,3.732315130412716,6.0,1.0,4.834510651727404,1.0,1.0,10.0,4.6579239351729695,100.12
725,18746492,2014-02-10,32,106716,1.0,0.0,1032,0,0,3.724870130057368,4.0,1.0,5.031513834081446,2.0,1.0,3.0,4.229352506601542,100.12
727,18747935,2014-02-10,34,106716,2.0,0.0,1032,0,0,3.720182982964821,13.605467546210788,2.0,2.8784916685156974,1.0,2.0,4.0,2.571428571428572,100.12
729,18748933,2014-02-10,35,106716,7.0,0.0,1032,0,0,3.729071375964915,2.0,1.0,3.3022358947782497,2.0,1.0,9.0,3.2857142857142856,100.12
731,18749507,2014-02-10,36,106716,7.0,0.0,1032,0,0,3.737911723597443,9.0,13.605467546210788,2.768874620972692,7.0,2.0,2.0,3.0,100.12
733,18766426,2014-02-10,51,106716,1.0,0.0,1032,0,0,3.730531907630873,1.0,2.0,2.768874620972692,7.0,7.0,6.0,3.0,100.12
734,18789074,2014-02-11,24,106716,6.0,0.0,1032,0,0,3.7366326283092848,1.0,8.0,2.8115408417381937,1.0,7.0,2.0,3.7142857142857135,99.96
736,18791159,2014-02-11,26,106716,4.0,0.0,1032,0,0,3.737338707053764,2.0,3.0,2.7080128015453218,6.0,1.0,7.0,4.0,99.96
738,18791916,2014-02-11,27,106716,1.0,0.0,1032,0,0,3.730019619601749,1.0,7.0,2.7080128015453218,4.0,6.0,6.0,4.0,99.96
740,18792948,2014-02-11,28,106716,1.0,0.0,1032,0,0,3.7227395672828094,2.0,4.0,2.853569193634027,1.0,4.0,7.0,3.857142857142857,99.96
743,18795657,2014-02-11,32,106716,5.0,0.0,1032,0,0,3.72613653651876,7.0,1.0,2.5727509827124004,1.0,1.0,8.0,3.571428571428572,99.96
745,18797053,2014-02-11,34,106716,4.0,0.0,1032,0,0,3.726862964803857,7.0,4.0,2.115700942049815,5.0,1.0,3.0,3.142857142857143,99.96
747,18798000,2014-02-11,35,106716,5.0,0.0,1032,0,0,3.730231052198555,1.0,2.0,1.976047040118709,4.0,5.0,1.0,3.7142857142857135,99.96
749,18798533,2014-02-11,36,106716,3.0,0.0,1032,0,0,3.728304321190116,6.0,7.0,1.7043362064926932,5.0,4.0,3.0,3.2857142857142856,99.96
751,18815243,2014-02-11,51,106716,1.0,0.0,1032,0,0,3.7211245729764575,4.0,1.0,1.864454471471608,3.0,5.0,2.0,2.857142857142857,99.96
752,18838070,2014-02-12,24,106716,4.0,0.0,1032,0,0,3.721856529477832,1.0,13.605467546210788,1.7043362064926932,1.0,3.0,3.0,3.2857142857142856,100.38
755,18840906,2014-02-12,27,106716,1.0,0.0,1032,0,0,3.714731250604853,1.0,2.0,1.7043362064926932,4.0,1.0,3.0,3.2857142857142856,100.38
757,18842009,2014-02-12,28,106716,1.0,0.0,1032,0,0,3.7076431794544487,5.0,4.0,1.7043362064926917,1.0,4.0,3.0,2.7142857142857144,100.38
759,18842897,2014-02-12,30,106716,3.0,0.0,1032,0,0,3.7058003586746193,4.0,3.0,1.6183471874253716,1.0,1.0,11.0,2.571428571428572,100.38
761,18844459,2014-02-12,32,106716,4.0,0.0,1032,0,0,3.706564513587153,5.0,4.0,1.3972762620115404,3.0,1.0,2.0,2.4285714285714284,100.38
763,18845843,2014-02-12,34,106716,4.0,0.0,1032,0,0,3.707324709147808,3.0,3.0,1.5118578920369063,4.0,3.0,6.0,2.571428571428572,100.38
766,18847353,2014-02-12,36,106716,7.0,0.0,1032,0,0,3.7158329140337303,1.0,3.0,2.070196678027063,4.0,4.0,5.0,3.4285714285714284,100.38
768,18864276,2014-02-12,51,106716,1.0,0.0,1032,0,0,3.708833344667665,4.0,3.0,2.236067977499789,7.0,4.0,8.0,3.0,100.38
769,18886550,2014-02-13,24,106716,5.0,0.0,1032,0,0,3.71215253915438,1.0,6.0,2.1491969707422407,1.0,7.0,2.0,3.571428571428572,100.27
771,18888680,2014-02-13,26,106716,1.0,0.0,1032,0,0,3.705198301874497,1.0,4.0,2.1491969707422407,5.0,1.0,1.0,3.571428571428572,100.27
773,18889399,2014-02-13,27,106716,3.0,0.0,1032,0,0,3.703394725654869,3.0,13.605467546210788,2.1491969707422407,1.0,5.0,1.0,3.571428571428572,100.27
775,18890435,2014-02-13,28,106716,1.0,0.0,1032,0,0,3.6964983105384026,4.0,2.0,2.340126166724879,3.0,1.0,12.0,3.142857142857143,100.27
777,18891430,2014-02-13,30,106716,3.0,0.0,1032,0,0,3.694726050206244,4.0,9.0,2.3094010767585025,1.0,3.0,3.0,3.0,100.27
779,18893139,2014-02-13,32,106716,2.0,0.0,1032,0,0,3.690424715053436,7.0,1.0,1.4960264830861874,3.0,1.0,8.0,2.2857142857142856,100.27
781,18894541,2014-02-13,34,106716,9.0,0.0,1032,0,0,3.703866677800137,1.0,1.0,2.819996622760558,2.0,3.0,2.0,3.4285714285714284,100.27
784,18896092,2014-02-13,36,106716,7.0,0.0,1032,0,0,3.712190246795591,5.0,2.0,3.0937725468153885,9.0,2.0,6.0,3.7142857142857135,100.27
786,18912736,2014-02-13,51,106716,3.0,0.0,1032,0,0,3.7103963167029055,1.0,1.0,2.8867513459481304,7.0,9.0,2.0,4.0,100.27
787,18934706,2014-02-14,24,106716,7.0,0.0,1032,0,0,3.718661652590588,3.0,2.0,3.0472470011002226,3.0,7.0,4.0,4.571428571428571,100.31
789,18936964,2014-02-14,26,106716,2.0,0.0,1032,0,0,3.714354229902391,1.0,7.0,2.870208222079934,7.0,3.0,3.0,4.714285714285714,100.31
791,18938727,2014-02-14,28,106716,6.0,0.0,1032,0,0,3.720068344327635,3.0,7.0,2.7945525240230915,2.0,7.0,7.0,5.142857142857143,100.31
793,18939642,2014-02-14,30,106716,10.0,0.0,1032,0,0,3.7357290217732015,2.0,1.0,2.9277002188456054,6.0,2.0,5.0,6.285714285714286,100.31
796,18942651,2014-02-14,34,106716,6.0,0.0,1032,0,0,3.741361536644413,9.0,6.0,2.672612419124249,10.0,6.0,1.0,5.857142857142857,100.31
798,18943644,2014-02-14,35,106716,1.0,0.0,1032,0,0,3.734559150697404,7.0,4.0,3.162277660168382,6.0,10.0,13.605467546210788,5.0,100.31
800,18944228,2014-02-14,36,106716,7.0,0.0,1032,0,0,3.742641925076866,3.0,1.0,3.101458950082629,1.0,6.0,5.0,5.571428571428571,100.31
802,18960798,2014-02-14,51,106716,1.0,0.0,1032,0,0,3.735869969706306,7.0,1.0,3.450327796711773,7.0,1.0,1.0,4.714285714285714,100.31
803,18984755,2014-02-15,24,106716,8.0,0.0,1032,0,0,3.746372753032152,2.0,5.0,3.4086724129853905,1.0,7.0,3.0,5.571428571428571,100.31
805,18987119,2014-02-15,26,106716,9.0,0.0,1032,0,0,3.759280928086128,6.0,4.0,3.651483716701112,8.0,1.0,1.0,6.0,100.31
807,18988106,2014-02-15,27,106716,5.0,0.0,1032,0,0,3.7623219062035633,10.0,5.0,3.199702367110925,9.0,8.0,4.0,5.285714285714286,100.31
809,18989279,2014-02-15,28,106716,3.0,0.0,1032,0,0,3.7604580384622346,6.0,3.0,3.287784027201882,5.0,9.0,2.0,4.857142857142857,100.31
811,18990423,2014-02-15,30,106716,3.0,0.0,1032,0,0,3.758603262758668,1.0,1.0,2.968084198523322,3.0,5.0,6.0,5.142857142857143,100.31
813,18992327,2014-02-15,32,106716,4.0,0.0,1032,0,0,3.759190602751956,7.0,4.0,2.870208222079933,3.0,3.0,1.0,4.714285714285714,100.31
815,18993939,2014-02-15,34,106716,13.0,0.0,1032,0,0,3.781619751774403,1.0,1.0,3.735288603626364,4.0,3.0,9.0,6.428571428571429,100.31
817,18995031,2014-02-15,35,106716,4.0,0.0,1032,0,0,3.782148517508605,8.0,1.0,3.7606990231680566,13.0,4.0,1.0,5.857142857142857,100.31
819,18995711,2014-02-15,36,106716,4.0,0.0,1032,0,0,3.7826747288189706,9.0,3.0,3.532165125838612,4.0,13.0,2.0,5.142857142857143,100.31
821,19013733,2014-02-15,51,106716,1.0,0.0,1032,0,0,3.775969488508564,5.0,4.0,3.866830866792724,4.0,4.0,1.0,4.571428571428571,100.31
823,19037285,2014-02-16,24,106716,2.0,0.0,1032,0,0,3.771700331084264,3.0,4.0,3.952094080237417,1.0,4.0,3.0,4.428571428571429,100.31
825,19039464,2014-02-16,26,106716,7.0,0.0,1032,0,0,3.779442056909002,3.0,7.0,4.000000000000002,2.0,1.0,1.0,5.0,100.31
827,19040470,2014-02-16,27,106716,7.0,0.0,1032,0,0,3.787146740983383,4.0,1.0,4.0355562548072985,7.0,2.0,4.0,5.428571428571429,100.31
829,19041667,2014-02-16,28,106716,8.0,0.0,1032,0,0,3.7972012833676714,13.0,5.0,2.6903708365382,7.0,7.0,1.0,4.714285714285714,100.31
831,19042856,2014-02-16,30,106716,3.0,0.0,1032,0,0,3.7953031850739376,4.0,1.0,2.7602622373694192,8.0,7.0,5.0,4.571428571428571,100.31
833,19044711,2014-02-16,32,106716,3.0,0.0,1032,0,0,3.793414103874237,4.0,3.0,2.81999662276056,3.0,8.0,3.0,4.428571428571429,100.31
835,19046309,2014-02-16,34,106716,7.0,0.0,1032,0,0,3.8010126486517866,1.0,1.0,2.49761791275112,3.0,3.0,6.0,5.285714285714286,100.31
837,19047331,2014-02-16,35,106716,4.0,0.0,1032,0,0,3.801483067922113,2.0,3.0,2.1491969707422456,7.0,3.0,2.0,5.571428571428571,100.31
839,19047976,2014-02-16,36,106716,8.0,0.0,1032,0,0,3.811385230497769,7.0,2.0,2.288688541085324,4.0,7.0,3.0,5.714285714285714,100.31
841,19065751,2014-02-16,51,106716,2.0,0.0,1032,0,0,3.80712314760248,7.0,9.0,2.5819888974716148,8.0,4.0,4.0,5.0,100.31
842,19088740,2014-02-17,24,106716,3.0,0.0,1032,0,0,3.8052284923264175,8.0,7.0,2.2886885410853197,2.0,8.0,1.0,4.285714285714286,100.31
844,19090856,2014-02-17,26,106716,2.0,0.0,1032,0,0,3.801000790939236,3.0,3.0,2.4102953780654803,3.0,2.0,1.0,4.142857142857143,100.31
846,19091633,2014-02-17,27,106716,3.0,0.0,1032,0,0,3.7991292937641448,3.0,7.0,2.4102953780654803,2.0,3.0,2.0,4.142857142857143,100.31
848,19092671,2014-02-17,28,106716,2.0,0.0,1032,0,0,3.794935519186606,7.0,2.0,2.149196970742239,3.0,2.0,1.0,3.4285714285714284,100.31
850,19093619,2014-02-17,30,106716,2.0,0.0,1032,0,0,3.790761250537335,4.0,6.0,2.1930626551751327,2.0,3.0,13.605467546210788,3.142857142857143,100.31
852,19095298,2014-02-17,32,106716,3.0,0.0,1032,0,0,3.7889265376590577,8.0,10.0,0.5345224838248332,2.0,2.0,2.0,2.4285714285714284,100.31
854,19096769,2014-02-17,34,106716,3.0,0.0,1032,0,0,3.787100318821884,2.0,6.0,0.5345224838248351,3.0,2.0,8.0,2.571428571428572,100.31
856,19097745,2014-02-17,35,106716,7.0,0.0,1032,0,0,3.794520410464328,3.0,1.0,1.772810520855835,3.0,3.0,3.0,3.142857142857143,100.31
858,19098348,2014-02-17,36,106716,6.0,0.0,1032,0,0,3.799602160670631,2.0,7.0,1.976047040118708,7.0,3.0,7.0,3.7142857142857135,100.31
860,19115095,2014-02-17,51,106716,6.0,0.0,1032,0,0,3.80466054650817,3.0,1.0,2.115700942049817,6.0,7.0,4.0,4.142857142857143,100.31
862,19137559,2014-02-18,24,106716,2.0,0.0,1032,0,0,3.800521416814344,2.0,8.0,2.115700942049817,6.0,6.0,1.0,4.142857142857143,102.54
865,19141310,2014-02-18,28,106716,3.0,0.0,1032,0,0,3.798689560025295,2.0,9.0,1.97604704011871,2.0,6.0,4.0,4.285714285714286,102.54
867,19142306,2014-02-18,30,106716,3.0,0.0,1032,0,0,3.7968660678791184,3.0,5.0,1.97604704011871,3.0,2.0,2.0,4.285714285714286,102.54
869,19144043,2014-02-18,32,106716,1.0,0.0,1032,0,0,3.790495074558209,3.0,3.0,2.3094010767585043,3.0,3.0,7.0,4.0,102.54
871,19145511,2014-02-18,34,106716,5.0,0.0,1032,0,0,3.793243949388759,7.0,3.0,1.976047040118708,1.0,3.0,1.0,3.7142857142857135,102.54
873,19146516,2014-02-18,35,106716,1.0,0.0,1032,0,0,3.786910062882209,6.0,4.0,1.9148542155126744,5.0,1.0,13.605467546210788,3.0,102.54
875,19147084,2014-02-18,36,106716,1.0,0.0,1032,0,0,3.780604836495597,6.0,13.0,1.4960264830861856,1.0,5.0,2.0,2.2857142857142856,102.54
877,19163651,2014-02-18,51,106716,3.0,0.0,1032,0,0,3.778842748828564,2.0,4.0,1.5118578920369037,1.0,1.0,4.0,2.4285714285714284,102.54
879,19185875,2014-02-19,24,106716,6.0,0.0,1032,0,0,3.783845355250121,3.0,4.0,2.035400978396427,3.0,1.0,3.0,2.857142857142857,103.46
881,19187975,2014-02-19,26,106716,3.0,0.0,1032,0,0,3.782083905013604,3.0,1.0,2.035400978396427,6.0,3.0,4.0,2.857142857142857,103.46
883,19188738,2014-02-19,27,106716,1.0,0.0,1032,0,0,3.775846048724336,1.0,2.0,2.035400978396427,3.0,6.0,3.0,2.857142857142857,103.46
885,19189798,2014-02-19,28,106716,4.0,0.0,1032,0,0,3.7763475117025815,5.0,7.0,1.889822365046133,1.0,3.0,3.0,2.7142857142857144,103.46
888,19192379,2014-02-19,32,106716,4.0,0.0,1032,0,0,3.7768467360068168,1.0,7.0,1.772810520855835,4.0,1.0,3.0,3.142857142857143,103.46
890,19193757,2014-02-19,34,106716,6.0,0.0,1032,0,0,3.781798079579185,1.0,8.0,1.7728105208558376,4.0,4.0,6.0,3.857142857142857,103.46
892,19194738,2014-02-19,35,106716,4.0,0.0,1032,0,0,3.782282972735676,3.0,3.0,1.7320508075688787,6.0,4.0,4.0,4.0,103.46
894,19195284,2014-02-19,36,106716,3.0,0.0,1032,0,0,3.780548420689698,6.0,3.0,1.5118578920369086,4.0,6.0,13.605467546210788,3.571428571428572,103.46
896,19211873,2014-02-19,51,106716,3.0,0.0,1032,0,0,3.778821543652774,3.0,7.0,1.5118578920369086,3.0,4.0,2.0,3.571428571428572,103.46
898,19233930,2014-02-20,24,106716,7.0,0.0,1032,0,0,3.785932312872084,1.0,4.0,1.5118578920369126,3.0,3.0,9.0,4.428571428571429,103.2
900,19236022,2014-02-20,26,106716,4.0,0.0,1032,0,0,3.78640382760144,4.0,8.0,1.5118578920369126,7.0,3.0,1.0,4.428571428571429,103.2
902,19236769,2014-02-20,27,106716,2.0,0.0,1032,0,0,3.782477665342976,4.0,2.0,1.772810520855839,4.0,7.0,1.0,4.142857142857143,103.2
904,19237773,2014-02-20,28,106716,2.0,0.0,1032,0,0,3.778568723094416,6.0,3.0,1.718249385968449,2.0,4.0,2.0,3.571428571428572,103.2
906,19238767,2014-02-20,30,106716,2.0,0.0,1032,0,0,3.774676887814122,4.0,2.0,1.7994708216848734,2.0,2.0,1.0,3.2857142857142856,103.2
908,19240410,2014-02-20,32,106716,8.0,0.0,1032,0,0,3.7839024841289386,3.0,3.0,2.516611478423584,2.0,2.0,2.0,4.0,103.2
910,19241812,2014-02-20,34,106716,4.0,0.0,1032,0,0,3.784373284817111,3.0,2.0,2.478478796128212,8.0,2.0,7.0,4.142857142857143,103.2
913,19243321,2014-02-20,36,106716,5.0,0.0,1032,0,0,3.787015951589248,7.0,2.0,2.1930626551751344,4.0,8.0,7.0,3.857142857142857,103.2
915,19281577,2014-02-21,24,106716,11.0,0.0,1032,0,0,3.802662337811397,4.0,3.0,3.4846602621858507,5.0,4.0,1.0,4.857142857142857,102.53
917,19283780,2014-02-21,26,106716,4.0,0.0,1032,0,0,3.8030894756083415,2.0,3.0,3.2877840272018832,11.0,5.0,6.0,5.142857142857143,102.53
919,19284478,2014-02-21,27,106716,5.0,0.0,1032,0,0,3.8056745955314337,2.0,7.0,2.992052966172388,4.0,11.0,4.0,5.571428571428571,102.53
921,19285526,2014-02-21,28,106716,1.0,0.0,1032,0,0,3.799627883041064,2.0,6.0,3.2071349029490968,5.0,4.0,1.0,5.428571428571429,102.53
923,19286460,2014-02-21,30,106716,13.0,0.0,1032,0,0,3.819413629529148,8.0,6.0,4.259443290250169,1.0,5.0,1.0,6.142857142857143,102.53
925,19288070,2014-02-21,32,106716,3.0,0.0,1032,0,0,3.817655231182519,4.0,2.0,4.358898943540678,13.0,1.0,5.0,6.0,102.53
927,19289471,2014-02-21,34,106716,3.0,0.0,1032,0,0,3.815904363449794,5.0,3.0,4.498677054212191,3.0,13.0,4.0,5.714285714285714,102.53
929,19290480,2014-02-21,35,106716,3.0,0.0,1032,0,0,3.814160978057808,11.0,3.0,3.909694909544005,3.0,3.0,5.0,4.571428571428571,102.53
931,19290972,2014-02-21,36,106716,12.0,0.0,1032,0,0,3.8316147926035264,4.0,1.0,4.7858919654294265,3.0,3.0,3.0,5.714285714285714,102.53
933,19307714,2014-02-21,51,106716,3.0,0.0,1032,0,0,3.829845399427774,5.0,5.0,4.894116973712519,12.0,3.0,1.0,5.428571428571429,102.53
935,19331520,2014-02-22,24,106716,8.0,0.0,1032,0,0,3.8386992308514944,1.0,1.0,4.54082014828243,3.0,12.0,4.0,6.428571428571429,102.53
937,19333719,2014-02-22,26,106716,5.0,0.0,1032,0,0,3.8411596138369775,13.0,1.0,3.4982989063393752,8.0,3.0,1.0,5.285714285714286,102.53
939,19334613,2014-02-22,27,106716,2.0,0.0,1032,0,0,3.837267098797154,3.0,3.0,3.6253078686998665,5.0,8.0,1.0,5.142857142857143,102.53
941,19335727,2014-02-22,28,106716,2.0,0.0,1032,0,0,3.8333910078714215,3.0,6.0,3.741657386773944,2.0,5.0,3.0,5.0,102.53
943,19336786,2014-02-22,30,106716,4.0,0.0,1032,0,0,3.833741763644324,3.0,3.0,3.67099311851582,2.0,2.0,4.0,5.142857142857143,102.53
946,19340137,2014-02-22,34,106716,6.0,0.0,1032,0,0,3.838292726325744,12.0,1.0,2.214669705568285,4.0,2.0,4.0,4.285714285714286,102.53
948,19341165,2014-02-22,35,106716,2.0,0.0,1032,0,0,3.834438863167828,3.0,4.0,2.3401261667248803,6.0,4.0,7.0,4.142857142857143,102.53
950,19341761,2014-02-22,36,106716,3.0,0.0,1032,0,0,3.832693175169569,8.0,4.0,1.6183471874253723,2.0,6.0,1.0,3.4285714285714284,102.53
952,19359522,2014-02-22,51,106716,2.0,0.0,1032,0,0,3.828867093384246,5.0,6.0,1.527525231651942,3.0,2.0,5.0,3.0,102.53
954,19382510,2014-02-23,24,106716,5.0,0.0,1032,0,0,3.8313069536063615,2.0,4.0,1.6183471874253723,2.0,3.0,1.0,3.4285714285714284,102.53
956,19384490,2014-02-23,26,106716,2.0,0.0,1032,0,0,3.827499662642524,2.0,3.0,1.6183471874253723,5.0,2.0,3.0,3.4285714285714284,102.53
958,19385435,2014-02-23,27,106716,9.0,0.0,1032,0,0,3.8382309911432655,4.0,3.0,2.672612419124245,2.0,5.0,1.0,4.142857142857143,102.53
960,19386603,2014-02-23,28,106716,5.0,0.0,1032,0,0,3.840636310002182,6.0,7.0,2.581988897471612,9.0,2.0,3.0,4.0,102.53
962,19387731,2014-02-23,30,106716,1.0,0.0,1032,0,0,3.834767226717053,2.0,4.0,2.734262327610589,5.0,9.0,2.0,3.857142857142857,102.53
964,19389439,2014-02-23,32,106716,3.0,0.0,1032,0,0,3.833046057177431,3.0,2.0,2.734262327610589,1.0,5.0,9.0,3.857142857142857,102.53
966,19390829,2014-02-23,34,106716,2.0,0.0,1032,0,0,3.829274357471304,2.0,2.0,2.734262327610589,3.0,1.0,7.0,3.857142857142857,102.53
968,19391804,2014-02-23,35,106716,7.0,0.0,1032,0,0,3.835785087743437,5.0,2.0,2.9680841985233197,2.0,3.0,3.0,4.142857142857143,102.53
970,19392499,2014-02-23,36,106716,6.0,0.0,1032,0,0,3.8402199543669138,2.0,8.0,2.870208222079933,7.0,2.0,7.0,4.714285714285714,102.53
972,19409798,2014-02-23,51,106716,6.0,0.0,1032,0,0,3.844636682476593,9.0,4.0,2.288688541085319,6.0,7.0,2.0,4.285714285714286,102.53
974,19432539,2014-02-24,24,106716,4.0,0.0,1032,0,0,3.8449537504715385,5.0,5.0,2.2677868380553643,6.0,6.0,6.0,4.142857142857143,103.17
976,19434697,2014-02-24,26,106716,3.0,0.0,1032,0,0,3.843232867069356,1.0,11.0,1.902379462422686,4.0,6.0,10.0,4.428571428571429,103.17
978,19435550,2014-02-24,27,106716,5.0,0.0,1032,0,0,3.8455840197785647,3.0,4.0,1.7994708216848785,3.0,4.0,6.0,4.714285714285714,103.17
980,19436600,2014-02-24,28,106716,2.0,0.0,1032,0,0,3.84184044164514,2.0,5.0,1.7994708216848785,5.0,3.0,1.0,4.714285714285714,103.17
982,19437639,2014-02-24,30,106716,1.0,0.0,1032,0,0,3.836087728200514,7.0,1.0,1.9518001458970664,2.0,5.0,7.0,3.857142857142857,103.17
984,19439275,2014-02-24,32,106716,5.0,0.0,1032,0,0,3.838439066123341,6.0,13.0,1.7994708216848738,1.0,2.0,1.0,3.7142857142857135,103.17
986,19440744,2014-02-24,34,106716,5.0,0.0,1032,0,0,3.840780922844867,6.0,3.0,1.6183471874253723,5.0,1.0,8.0,3.571428571428572,103.17
988,19441727,2014-02-24,35,106716,4.0,0.0,1032,0,0,3.841101283161074,4.0,3.0,1.6183471874253723,5.0,5.0,9.0,3.571428571428572,103.17
990,19442305,2014-02-24,36,106716,7.0,0.0,1032,0,0,3.847444453275209,3.0,3.0,2.03540097839643,4.0,5.0,5.0,4.142857142857143,103.17
992,19459233,2014-02-24,51,106716,2.0,0.0,1032,0,0,3.843742159781671,5.0,12.0,2.1380899352993943,7.0,4.0,3.0,3.7142857142857135,103.17
994,19481440,2014-02-25,24,106716,5.0,0.0,1032,0,0,3.846054675462108,2.0,3.0,2.03540097839643,2.0,7.0,3.0,4.142857142857143,102.2
996,19483496,2014-02-25,26,106716,10.0,0.0,1032,0,0,3.858337999463181,1.0,8.0,2.50713268211204,5.0,2.0,4.0,5.428571428571429,102.2
997,19484200,2014-02-25,27,106716,5.0,0.0,1032,0,0,3.860612226555885,5.0,5.0,2.50713268211204,10.0,5.0,13.0,5.428571428571429,102.2
999,19485204,2014-02-25,28,106716,1.0,0.0,1032,0,0,3.8549251247138248,5.0,2.0,3.02371578407382,5.0,10.0,4.0,4.857142857142857,102.2
1001,19486205,2014-02-25,30,106716,5.0,0.0,1032,0,0,3.8571970986727258,4.0,2.0,3.0000000000000027,1.0,5.0,4.0,5.0,102.2
1004,19489239,2014-02-25,34,106716,4.0,0.0,1032,0,0,3.857479876695156,7.0,4.0,2.878491668515699,5.0,1.0,1.0,4.571428571428571,102.2
1006,19490214,2014-02-25,35,106716,3.0,0.0,1032,0,0,3.855785252432913,2.0,6.0,2.7516228977511767,4.0,5.0,2.0,4.714285714285714,102.2
1008,19490795,2014-02-25,36,106716,6.0,0.0,1032,0,0,3.860014472842315,5.0,2.0,2.79455252402309,3.0,4.0,7.0,4.857142857142857,102.2
1011,19529375,2014-02-26,24,106716,6.0,0.0,1032,0,0,3.864227042777665,10.0,3.0,1.7994708216848754,6.0,3.0,7.0,4.285714285714286,102.93
1013,19531617,2014-02-26,26,106716,4.0,0.0,1032,0,0,3.864493787290872,5.0,2.0,1.772810520855837,6.0,6.0,8.0,4.142857142857143,102.93
1015,19532404,2014-02-26,27,106716,3.0,0.0,1032,0,0,3.862798701433439,1.0,5.0,1.272418020560706,4.0,6.0,3.0,4.428571428571429,102.93
1020,19537359,2014-02-26,34,106716,5.0,0.0,1032,0,0,3.865024144287777,5.0,2.0,1.272418020560706,3.0,4.0,3.0,4.428571428571429,102.93
1022,19538338,2014-02-26,35,106716,2.0,0.0,1032,0,0,3.8613815190059646,4.0,9.0,1.5735915849388864,5.0,3.0,7.0,4.142857142857143,102.93
1024,19538905,2014-02-26,36,106716,2.0,0.0,1032,0,0,3.857753094992308,3.0,5.0,1.7320508075688767,2.0,5.0,4.0,4.0,102.93
