id,store_nbr,item_nbr,unit_sales,onpromotion,class,perishable,dcoilwtico,outlier_flag,holiday_flag,expanding_mean,lag_1,lag_2,lag_5,lag_10,lag_12,lag_30,rolling_std_7,day_of_week,month,is_weekend
18995031,35,106716,4.0,0,1032.0,0.0,100.31,0,0,23.141809290953546,13.0,4.0,5.0,1.0,10.0,1.0,3.7606990231680526,5,2,1
18995621,35,1158720,64.0,0,1040.0,0.0,100.31,0,0,23.19169719169719,108.0,11.0,5.0,76.0,10.0,18.0,58.3344217585531,5,2,1
18995711,36,106716,4.0,0,1032.0,0.0,100.31,0,0,23.16829268292683,4.0,13.0,3.0,7.0,6.0,3.0,3.532165125838609,5,2,1
18996635,36,1158720,39.0,0,1040.0,0.0,100.31,0,0,23.187576126674788,64.0,108.0,131.0,61.0,22.0,18.0,53.77067708598902,5,2,1
19013733,51,106716,1.0,0,1032.0,0.0,100.31,0,0,23.16058394160584,4.0,4.0,3.0,1.0,1.0,4.0,3.8668308667927223,5,2,1
19014848,51,1158720,3.0,0,1040.0,0.0,100.31,0,0,23.136087484811664,39.0,64.0,129.0,17.0,76.0,25.0,54.174761299933316,5,2,1
19037285,24,106716,2.0,0,1032.0,0.0,100.31,0,0,23.110436893203882,1.0,4.0,4.0,8.0,7.0,4.0,3.952094080237415,6,2,1
19038336,24,1158720,10.0,0,1040.0,0.0,100.31,0,0,23.094545454545454,3.0,39.0,11.0,5.0,61.0,41.0,50.371949866302835,6,2,1
19039464,26,106716,7.0,0,1032.0,0.0,100.31,0,0,23.07506053268765,2.0,1.0,13.0,9.0,1.0,7.0,4.0,6,2,1
19040327,26,1158720,10.0,0,1040.0,0.0,100.31,0,0,23.05925030229746,10.0,3.0,108.0,5.0,17.0,60.0,38.807215823864446,6,2,1
19040470,27,106716,7.0,0,1032.0,0.0,100.31,0,0,23.03985507246377,7.0,2.0,4.0,5.0,8.0,1.0,4.035556254807296,6,2,1
19041495,27,1158720,2.0,0,1040.0,0.0,100.31,0,0,23.01447527141134,10.0,10.0,64.0,5.0,5.0,43.0,39.86942974976472,6,2,1
19041667,28,106716,8.0,0,1032.0,0.0,100.31,0,0,22.996385542168674,7.0,7.0,4.0,3.0,9.0,5.0,2.6903708365381975,6,2,1
19042704,28,1158720,69.0,0,1040.0,0.0,100.31,0,0,23.051744885679902,2.0,10.0,39.0,131.0,5.0,6.0,29.00246294959884,6,2,1
19042856,30,106716,3.0,0,1032.0,0.0,100.31,0,0,23.02764423076923,8.0,7.0,1.0,3.0,5.0,1.0,2.7602622373694174,6,2,1
19043521,30,1158720,22.0,0,1040.0,0.0,100.31,0,0,23.02641056422569,69.0,2.0,3.0,129.0,5.0,9.0,24.31342956357359,6,2,1
19044711,32,106716,3.0,0,1032.0,0.0,100.31,0,0,23.00239808153477,3.0,8.0,2.0,4.0,3.0,3.0,2.8199966227605584,6,2,1
19045329,32,1158720,23.0,0,1040.0,0.0,100.31,0,0,23.00239520958084,22.0,69.0,10.0,11.0,131.0,6.0,23.190720640150904,6,2,1
19046309,34,106716,7.0,0,1032.0,0.0,100.31,0,0,22.983253588516746,3.0,3.0,7.0,13.0,3.0,1.0,2.4976179127511156,6,2,1
19047195,34,1158720,89.0,0,1040.0,0.0,100.31,0,0,23.062126642771805,23.0,22.0,10.0,108.0,129.0,15.0,33.333809520408145,6,2,1
19047331,35,106716,4.0,0,1032.0,0.0,100.31,0,0,23.039379474940333,7.0,3.0,7.0,4.0,4.0,3.0,2.14919697074224,6,2,1
19047891,35,1158720,35.0,0,1040.0,0.0,100.31,0,0,23.053635280095353,89.0,23.0,2.0,64.0,11.0,19.0,31.87326092361365,6,2,1
19047976,36,106716,8.0,0,1032.0,0.0,100.31,0,0,23.035714285714285,4.0,7.0,8.0,4.0,13.0,2.0,2.2886885410853175,6,2,1
19048898,36,1158720,32.0,0,1040.0,0.0,100.31,0,0,23.046373365041617,35.0,89.0,69.0,39.0,108.0,25.0,29.94121224126012,6,2,1
19065751,51,106716,2.0,0,1032.0,0.0,100.31,0,0,23.021377672209027,8.0,4.0,3.0,1.0,4.0,9.0,2.581988897471612,6,2,1
19088740,24,106716,3.0,0,1032.0,0.0,100.31,0,0,22.997627520759192,2.0,8.0,3.0,2.0,4.0,7.0,2.288688541085319,0,2,0
19089763,24,1158720,8.0,0,1040.0,0.0,100.31,0,0,22.979857819905213,32.0,35.0,22.0,3.0,64.0,17.0,28.773334215984708,0,2,0
19090856,26,106716,2.0,0,1032.0,0.0,100.31,0,0,22.955029585798815,3.0,2.0,7.0,7.0,1.0,3.0,2.4102953780654803,0,2,0
19091518,26,1158720,3.0,0,1040.0,0.0,100.31,0,0,22.93144208037825,8.0,32.0,23.0,10.0,39.0,69.0,28.38846177419195,0,2,0
19091633,27,106716,3.0,0,1032.0,0.0,100.31,0,0,22.907910271546637,2.0,3.0,4.0,7.0,2.0,7.0,2.4102953780654803,0,2,0
19092515,27,1158720,16.0,0,1040.0,0.0,100.31,0,0,22.899764150943398,3.0,8.0,89.0,10.0,3.0,25.0,28.768368873105114,0,2,0
19092671,28,106716,2.0,0,1032.0,0.0,100.31,0,0,22.87514723203769,3.0,2.0,8.0,8.0,7.0,2.0,2.1491969707422416,0,2,0
19093498,28,1158720,49.0,0,1040.0,0.0,100.31,0,0,22.905882352941177,16.0,3.0,35.0,2.0,10.0,3.0,29.46992009619615,0,2,0
19093619,30,106716,2.0,0,1032.0,0.0,100.31,0,0,22.8813160987074,2.0,3.0,2.0,3.0,7.0,6.0,2.1930626551751367,0,2,0
19094250,30,1158720,122.0,0,1040.0,0.0,100.31,0,0,22.997652582159624,49.0,16.0,32.0,69.0,10.0,3.0,40.47809519327936,0,2,0
19095298,32,106716,3.0,0,1032.0,0.0,100.31,0,0,22.974208675263775,2.0,2.0,3.0,3.0,8.0,10.0,0.5345224838248609,0,2,0
19095851,32,1158720,22.0,0,1040.0,0.0,100.31,0,0,22.973067915690866,122.0,49.0,8.0,22.0,2.0,13.0,40.92676385936219,0,2,0
19096769,34,106716,3.0,0,1032.0,0.0,100.31,0,0,22.94970760233918,3.0,2.0,2.0,7.0,3.0,6.0,0.5345224838248603,0,2,0
19097622,34,1158720,74.0,0,1040.0,0.0,100.31,0,0,23.009345794392523,22.0,122.0,3.0,23.0,69.0,10.0,43.25505750776428,0,2,0
19097745,35,106716,7.0,0,1032.0,0.0,100.31,0,0,22.990665110851808,3.0,3.0,3.0,4.0,3.0,1.0,1.7728105208558396,0,2,0
19098272,35,1158720,69.0,0,1040.0,0.0,100.31,0,0,23.044289044289044,74.0,22.0,16.0,89.0,22.0,22.0,41.367113692377536,0,2,0
19098348,36,106716,6.0,0,1032.0,0.0,100.31,0,0,23.024447031431897,7.0,3.0,2.0,8.0,7.0,7.0,1.9760470401187098,0,2,0
19099168,36,1158720,63.0,0,1040.0,0.0,100.31,0,0,23.07093023255814,69.0,74.0,49.0,35.0,23.0,76.0,35.65442602592402,0,2,0
19115095,51,106716,6.0,0,1032.0,0.0,100.31,0,0,23.051103368176538,6.0,7.0,2.0,2.0,4.0,1.0,2.115700942049817,0,2,0
19116188,51,1158720,1.0,0,1040.0,0.0,100.31,0,0,23.02552204176334,63.0,69.0,122.0,32.0,89.0,61.0,38.98473449710177,0,2,0
19137559,24,106716,2.0,0,1032.0,0.0,102.54,0,0,23.001158748551564,6.0,6.0,3.0,3.0,8.0,8.0,2.115700942049817,1,2,0
19138566,24,1158720,11.0,0,1040.0,0.0,102.54,0,0,22.98726851851852,1.0,63.0,22.0,8.0,35.0,17.0,42.76959311518043,1,2,0
19140211,26,1158720,3.0,0,1040.0,0.0,102.54,0,0,22.964161849710983,11.0,1.0,74.0,3.0,32.0,5.0,32.62266229537513,1,2,0
19141310,28,106716,3.0,0,1032.0,0.0,102.54,0,0,22.94110854503464,2.0,6.0,3.0,2.0,2.0,9.0,1.9760470401187094,1,2,0
19142196,28,1158720,15.0,0,1040.0,0.0,102.54,0,0,22.93194925028835,3.0,11.0,69.0,16.0,8.0,5.0,33.1798848989076,1,2,0
19142306,30,106716,3.0,0,1032.0,0.0,102.54,0,0,22.908986175115206,3.0,2.0,7.0,3.0,3.0,5.0,1.9760470401187094,1,2,0
19142946,30,1158720,13.0,0,1040.0,0.0,102.54,0,0,22.897583429228998,15.0,3.0,63.0,49.0,3.0,5.0,28.518999514943175,1,2,0
19144043,32,106716,1.0,0,1032.0,0.0,102.54,0,0,22.872413793103448,3.0,3.0,6.0,2.0,2.0,3.0,2.3094010767585047,1,2,0
19144567,32,1158720,8.0,0,1040.0,0.0,102.54,0,0,22.855338691159588,13.0,15.0,1.0,122.0,16.0,131.0,21.21881465205094,1,2,0
19145511,34,106716,5.0,0,1032.0,0.0,102.54,0,0,22.834862385321102,1.0,3.0,6.0,2.0,3.0,3.0,1.97604704011871,1,2,0
19146391,34,1158720,63.0,0,1040.0,0.0,102.54,0,0,22.880870561282933,8.0,13.0,11.0,22.0,49.0,129.0,21.21881465205094,1,2,0
19146516,35,106716,1.0,0,1032.0,0.0,102.54,0,0,22.8558352402746,5.0,1.0,2.0,3.0,2.0,4.0,1.9148542155126798,1,2,0
19147016,35,1158720,13.0,0,1040.0,0.0,102.54,0,0,22.844571428571427,63.0,8.0,3.0,74.0,122.0,11.0,20.240223977680262,1,2,0
19147084,36,106716,1.0,0,1032.0,0.0,102.54,0,0,22.819634703196346,1.0,5.0,3.0,3.0,2.0,13.0,1.496026483086197,1,2,0
19147972,36,1158720,92.0,0,1040.0,0.0,102.54,0,0,22.898517673888254,13.0,63.0,15.0,69.0,22.0,108.0,34.028699372035604,1,2,0
19163651,51,106716,3.0,0,1032.0,0.0,102.54,0,0,22.875854214123006,1.0,1.0,3.0,7.0,3.0,4.0,1.5118578920369143,1,2,0
19164701,51,1158720,1.0,0,1040.0,0.0,102.54,0,0,22.850967007963597,92.0,13.0,13.0,63.0,74.0,64.0,34.29632772233918,1,2,0
19185875,24,106716,6.0,0,1032.0,0.0,103.46,0,0,22.831818181818182,3.0,1.0,1.0,6.0,3.0,4.0,2.0354009783964333,2,2,0
19186935,24,1158720,8.0,0,1040.0,0.0,103.46,0,0,22.814982973893304,1.0,92.0,8.0,1.0,69.0,39.0,34.8793840050455,2,2,0
19187975,26,106716,3.0,0,1032.0,0.0,103.46,0,0,22.792517006802722,6.0,3.0,5.0,6.0,7.0,1.0,2.0354009783964333,2,2,0
19188646,26,1158720,6.0,0,1040.0,0.0,103.46,0,0,22.773499433748583,8.0,1.0,63.0,11.0,63.0,3.0,35.485744958195404,2,2,0
19188738,27,106716,1.0,0,1032.0,0.0,103.46,0,0,22.748868778280542,3.0,6.0,1.0,2.0,6.0,2.0,2.0354009783964333,2,2,0
19189637,27,1158720,3.0,0,1040.0,0.0,103.46,0,0,22.726553672316385,6.0,8.0,13.0,3.0,1.0,10.0,35.985446793841206,2,2,0
19189798,28,106716,4.0,0,1032.0,0.0,103.46,0,0,22.705417607223477,1.0,3.0,1.0,3.0,6.0,7.0,1.8898223650461399,2,2,0
19190635,28,1158720,153.0,0,1040.0,0.0,103.46,0,0,22.85231116121759,3.0,6.0,92.0,15.0,11.0,10.0,59.539502693189974,2,2,0
19191363,30,1158720,23.0,0,1040.0,0.0,103.46,0,0,22.85247747747748,153.0,3.0,1.0,13.0,3.0,2.0,58.91640567060122,2,2,0
19192379,32,106716,4.0,0,1032.0,0.0,103.46,0,0,22.83127109111361,4.0,1.0,3.0,3.0,2.0,7.0,1.7728105208558402,2,2,0
19192876,32,1158720,9.0,0,1040.0,0.0,103.46,0,0,22.81573033707865,23.0,153.0,8.0,8.0,15.0,69.0,55.13921774321185,2,2,0
19193757,34,106716,6.0,0,1032.0,0.0,103.46,0,0,22.79685746352413,4.0,4.0,6.0,1.0,3.0,8.0,1.7728105208558391,2,2,0
19194607,34,1158720,54.0,0,1040.0,0.0,103.46,0,0,22.831838565022423,9.0,23.0,6.0,63.0,13.0,22.0,54.28583959885281,2,2,0
19194738,35,106716,4.0,0,1032.0,0.0,103.46,0,0,22.810750279955208,6.0,4.0,3.0,5.0,3.0,3.0,1.7320508075688796,2,2,0
19195228,35,1158720,44.0,0,1040.0,0.0,103.46,0,0,22.834451901565995,54.0,9.0,3.0,13.0,8.0,23.0,52.813237878756205,2,2,0
19195284,36,106716,3.0,0,1032.0,0.0,103.46,0,0,22.812290502793296,4.0,6.0,1.0,1.0,1.0,3.0,1.5118578920369126,2,2,0
19196090,36,1158720,39.0,0,1040.0,0.0,103.46,0,0,22.830357142857142,44.0,54.0,153.0,92.0,63.0,89.0,50.51685244502447,2,2,0
19211873,51,106716,3.0,0,1032.0,0.0,103.46,0,0,22.8082497212932,3.0,4.0,4.0,1.0,5.0,7.0,1.5118578920369126,2,2,0
19212972,51,1158720,1.0,0,1040.0,0.0,103.46,0,0,22.783964365256125,39.0,44.0,23.0,1.0,13.0,35.0,50.808229554632035,2,2,0
19233930,24,106716,7.0,0,1032.0,0.0,103.2,0,0,22.766407119021135,3.0,3.0,4.0,3.0,1.0,4.0,1.511857892036911,3,2,0
19234952,24,1158720,9.0,0,1040.0,0.0,103.2,0,0,22.75111111111111,1.0,39.0,9.0,8.0,92.0,32.0,20.362196532276243,3,2,0
19236022,26,106716,4.0,0,1032.0,0.0,103.2,0,0,22.730299667036626,7.0,3.0,6.0,6.0,1.0,8.0,1.511857892036911,3,2,0
19236678,26,1158720,3.0,0,1040.0,0.0,103.2,0,0,22.70842572062084,9.0,1.0,54.0,6.0,1.0,8.0,22.111190874865994,3,2,0
19236769,27,106716,2.0,0,1032.0,0.0,103.2,0,0,22.685492801771872,4.0,7.0,4.0,3.0,3.0,2.0,1.772810520855839,3,2,0
19237619,27,1158720,7.0,0,1040.0,0.0,103.2,0,0,22.668141592920353,3.0,9.0,44.0,3.0,8.0,3.0,22.32977939029051,3,2,0
19237773,28,106716,2.0,0,1032.0,0.0,103.2,0,0,22.645303867403314,2.0,4.0,3.0,1.0,6.0,3.0,1.7182493859684522,3,2,0
19238650,28,1158720,14.0,0,1040.0,0.0,103.2,0,0,22.635761589403973,7.0,3.0,39.0,153.0,6.0,16.0,17.49965986063989,3,2,0
19238767,30,106716,2.0,0,1032.0,0.0,103.2,0,0,22.613009922822492,2.0,2.0,3.0,4.0,3.0,2.0,1.7994708216848778,3,2,0
19239383,30,1158720,4.0,0,1040.0,0.0,103.2,0,0,22.59251101321586,14.0,7.0,1.0,23.0,3.0,49.0,13.076696830621874,3,2,0
19240410,32,106716,8.0,0,1032.0,0.0,103.2,0,0,22.576457645764577,2.0,2.0,7.0,4.0,1.0,3.0,2.516611478423585,3,2,0
19240949,32,1158720,12.0,0,1040.0,0.0,103.2,0,0,22.564835164835166,4.0,14.0,9.0,9.0,153.0,122.0,4.810702354423273,3,2,0
19241812,34,106716,4.0,0,1032.0,0.0,103.2,0,0,22.544456641053788,8.0,2.0,4.0,6.0,4.0,2.0,2.4784787961282118,3,2,0
19242671,34,1158720,46.0,0,1040.0,0.0,103.2,0,0,22.57017543859649,12.0,4.0,3.0,54.0,23.0,22.0,14.842025275740175,3,2,0
19243260,35,1158720,20.0,0,1040.0,0.0,103.2,0,0,22.56736035049288,46.0,12.0,7.0,44.0,9.0,74.0,14.85966095876752,3,2,0
19243321,36,106716,5.0,0,1032.0,0.0,103.2,0,0,22.548140043763677,4.0,8.0,2.0,4.0,4.0,2.0,2.193062655175136,3,2,0
19244138,36,1158720,54.0,0,1040.0,0.0,103.2,0,0,22.582513661202185,20.0,46.0,14.0,39.0,54.0,69.0,19.645670794156565,3,2,0
19281577,24,106716,11.0,0,1032.0,0.0,102.53,0,0,22.569868995633186,5.0,4.0,2.0,3.0,6.0,3.0,3.484660262185849,4,2,0
19282629,24,1158720,8.0,0,1040.0,0.0,102.53,0,0,22.553980370774266,54.0,20.0,4.0,1.0,44.0,63.0,19.51800145897054,4,2,0
19283780,26,106716,4.0,0,1032.0,0.0,102.53,0,0,22.533769063180827,11.0,5.0,2.0,3.0,4.0,3.0,3.28778402720188,4,2,0
19284378,26,1158720,12.0,0,1040.0,0.0,102.53,0,0,22.522306855277474,8.0,54.0,12.0,9.0,39.0,1.0,19.67836617298526,4,2,0
19284478,27,106716,5.0,0,1032.0,0.0,102.53,0,0,22.503260869565217,4.0,11.0,8.0,7.0,3.0,7.0,2.9920529661723827,4,2,0
19285376,27,1158720,8.0,0,1040.0,0.0,102.53,0,0,22.487513572204126,12.0,8.0,46.0,3.0,1.0,11.0,19.10871155109241,4,2,0
19285526,28,106716,1.0,0,1032.0,0.0,102.53,0,0,22.464208242950107,5.0,4.0,4.0,4.0,3.0,6.0,3.207134902949093,4,2,0
19286350,28,1158720,7.0,0,1040.0,0.0,102.53,0,0,22.447453954496208,8.0,12.0,20.0,7.0,9.0,3.0,19.667473752607858,4,2,0
19286460,30,106716,13.0,0,1032.0,0.0,102.53,0,0,22.437229437229437,1.0,5.0,5.0,2.0,7.0,6.0,4.2594432902501635,4,2,0
19286988,30,1158720,117.0,0,1040.0,0.0,102.53,0,0,22.539459459459458,7.0,8.0,54.0,14.0,3.0,15.0,40.884855736218796,4,2,0
19288070,32,106716,3.0,0,1032.0,0.0,102.53,0,0,22.518358531317496,13.0,1.0,11.0,2.0,4.0,2.0,4.358898943540673,4,2,0
19288581,32,1158720,30.0,0,1040.0,0.0,102.53,0,0,22.526429341963322,117.0,7.0,8.0,4.0,7.0,13.0,40.5574254841793,4,2,0
19289471,34,106716,3.0,0,1032.0,0.0,102.53,0,0,22.505387931034484,3.0,13.0,4.0,2.0,2.0,3.0,4.4986770542121866,4,2,0
19290350,34,1158720,81.0,0,1040.0,0.0,102.53,0,0,22.568353067814854,30.0,117.0,12.0,12.0,14.0,8.0,43.95018825464848,4,2,0
19290480,35,106716,3.0,0,1032.0,0.0,102.53,0,0,22.54731182795699,3.0,3.0,5.0,8.0,2.0,3.0,3.9096949095440037,4,2,0
19290910,35,1158720,67.0,0,1040.0,0.0,102.53,0,0,22.595059076262086,81.0,30.0,8.0,46.0,4.0,63.0,42.98061578587872,4,2,0
19290972,36,106716,12.0,0,1032.0,0.0,102.53,0,0,22.583690987124463,3.0,3.0,1.0,4.0,2.0,1.0,4.785891965429423,4,2,0
19291773,36,1158720,33.0,0,1040.0,0.0,102.53,0,0,22.594855305466236,67.0,81.0,7.0,20.0,12.0,13.0,40.89417236396069,4,2,0
19307714,51,106716,3.0,0,1032.0,0.0,102.53,0,0,22.573875802997858,12.0,3.0,13.0,5.0,8.0,5.0,4.894116973712516,4,2,0
19308778,51,1158720,7.0,0,1040.0,0.0,102.53,0,0,22.5572192513369,33.0,67.0,117.0,54.0,46.0,92.0,41.06266987353417,4,2,0
19331520,24,106716,8.0,0,1032.0,0.0,102.53,0,0,22.541666666666668,3.0,12.0,3.0,11.0,4.0,1.0,4.540820148282424,5,2,1
19332570,24,1158720,4.0,0,1040.0,0.0,102.53,0,0,22.52187833511206,7.0,33.0,30.0,8.0,20.0,1.0,41.58468124545032,5,2,1
19333719,26,106716,5.0,0,1032.0,0.0,102.53,0,0,22.50319829424307,8.0,3.0,3.0,4.0,5.0,1.0,3.498298906339372,5,2,1
19334488,26,1158720,10.0,0,1040.0,0.0,102.53,0,0,22.489882854100106,4.0,7.0,81.0,12.0,54.0,8.0,30.31736890204774,5,2,1
19334613,27,106716,2.0,0,1032.0,0.0,102.53,0,0,22.46808510638298,5.0,8.0,3.0,5.0,11.0,3.0,3.6253078686998643,5,2,1
19335576,27,1158720,10.0,0,1040.0,0.0,102.53,0,0,22.454835281615303,10.0,4.0,67.0,8.0,8.0,6.0,31.57907685854812,5,2,1
19335727,28,106716,2.0,0,1032.0,0.0,102.53,0,0,22.43312101910828,2.0,5.0,12.0,1.0,4.0,6.0,3.741657386773943,5,2,1
19336658,28,1158720,13.0,0,1040.0,0.0,102.53,0,0,22.423117709437964,10.0,10.0,33.0,7.0,12.0,3.0,22.545192708994726,5,2,1
19336786,30,106716,4.0,0,1032.0,0.0,102.53,0,0,22.403601694915253,2.0,2.0,3.0,13.0,5.0,3.0,3.6709931185158173,5,2,1
19337446,30,1158720,26.0,0,1040.0,0.0,102.53,0,0,22.40740740740741,13.0,10.0,7.0,117.0,8.0,153.0,10.672617387724387,5,2,1
19339165,32,1158720,10.0,0,1040.0,0.0,102.53,0,0,22.39429175475687,26.0,13.0,4.0,30.0,7.0,23.0,7.020378500174294,5,2,1
19340137,34,106716,6.0,0,1032.0,0.0,102.53,0,0,22.376979936642027,4.0,2.0,8.0,3.0,1.0,1.0,2.2146697055682867,5,2,1
19341036,34,1158720,146.0,0,1040.0,0.0,102.53,0,0,22.507383966244724,10.0,26.0,10.0,81.0,117.0,9.0,51.03173615739611,5,2,1
19341165,35,106716,2.0,0,1032.0,0.0,102.53,0,0,22.48577449947313,6.0,4.0,5.0,3.0,13.0,4.0,2.3401261667248825,5,2,1
19341682,35,1158720,65.0,0,1040.0,0.0,102.53,0,0,22.530526315789473,146.0,10.0,10.0,67.0,30.0,54.0,50.80354318352209,5,2,1
19341761,36,106716,3.0,0,1032.0,0.0,102.53,0,0,22.509989484752893,2.0,6.0,2.0,3.0,3.0,4.0,1.618347187425381,5,2,1
19342615,36,1158720,65.0,0,1040.0,0.0,102.53,0,0,22.554621848739497,65.0,146.0,13.0,33.0,81.0,44.0,49.63006001550723,5,2,1
19359522,51,106716,2.0,0,1032.0,0.0,102.53,0,0,22.53305351521511,3.0,2.0,2.0,12.0,3.0,6.0,1.5275252316519548,5,2,1
19360628,51,1158720,6.0,0,1040.0,0.0,102.53,0,0,22.51572327044025,65.0,65.0,26.0,7.0,67.0,39.0,50.15879545906934,5,2,1
19382510,24,106716,5.0,0,1032.0,0.0,102.53,0,0,22.49738219895288,2.0,3.0,4.0,3.0,3.0,4.0,1.618347187425381,6,2,1
19383479,24,1158720,5.0,0,1040.0,0.0,102.53,0,0,22.47907949790795,6.0,65.0,10.0,4.0,33.0,1.0,51.15150232863336,6,2,1
19384490,26,106716,2.0,0,1032.0,0.0,102.53,0,0,22.4576802507837,5.0,2.0,6.0,8.0,12.0,3.0,1.618347187425381,6,2,1
19385303,26,1158720,8.0,0,1040.0,0.0,102.53,0,0,22.44258872651357,5.0,6.0,146.0,10.0,7.0,9.0,52.76001371890497,6,2,1
19385435,27,106716,9.0,0,1032.0,0.0,102.53,0,0,22.428571428571427,2.0,5.0,2.0,5.0,3.0,3.0,2.672612419124247,6,2,1
19386433,27,1158720,9.0,0,1040.0,0.0,102.53,0,0,22.414583333333333,8.0,5.0,65.0,10.0,4.0,3.0,52.86730918963414,6,2,1
19386603,28,106716,5.0,0,1032.0,0.0,102.53,0,0,22.39646201873049,9.0,2.0,3.0,2.0,8.0,7.0,2.5819888974716148,6,2,1
19387588,28,1158720,44.0,0,1040.0,0.0,102.53,0,0,22.41891891891892,9.0,8.0,65.0,13.0,10.0,7.0,28.174625530954597,6,2,1
19387731,30,106716,1.0,0,1032.0,0.0,102.53,0,0,22.39667705088266,5.0,9.0,2.0,2.0,5.0,4.0,2.7342623276105926,6,2,1
19388318,30,1158720,15.0,0,1040.0,0.0,102.53,0,0,22.389004149377595,44.0,9.0,6.0,26.0,10.0,14.0,23.421601750764697,6,2,1
19389439,32,106716,3.0,0,1032.0,0.0,102.53,0,0,22.368911917098444,1.0,5.0,5.0,4.0,2.0,2.0,2.7342623276105926,6,2,1
19389937,32,1158720,19.0,0,1040.0,0.0,102.53,0,0,22.365424430641824,15.0,44.0,5.0,10.0,13.0,4.0,13.680016708427406,6,2,1
19390829,34,106716,2.0,0,1032.0,0.0,102.53,0,0,22.344364012409514,3.0,1.0,2.0,6.0,2.0,2.0,2.7342623276105926,6,2,1
19391676,34,1158720,160.0,0,1040.0,0.0,102.53,0,0,22.486570247933884,19.0,15.0,8.0,146.0,26.0,12.0,55.72979027243434,6,2,1
19391804,35,106716,7.0,0,1032.0,0.0,102.53,0,0,22.470588235294116,2.0,3.0,9.0,2.0,4.0,2.0,2.968084198523321,6,2,1
19392416,35,1158720,53.0,0,1040.0,0.0,102.53,0,0,22.502061855670103,160.0,19.0,9.0,65.0,10.0,46.0,54.04319260246067,6,2,1
19392499,36,106716,6.0,0,1032.0,0.0,102.53,0,0,22.48506694129763,7.0,2.0,5.0,3.0,6.0,8.0,2.870208222079933,6,2,1
19393355,36,1158720,69.0,0,1040.0,0.0,102.53,0,0,22.532921810699587,53.0,160.0,44.0,65.0,146.0,20.0,52.15590182556608,6,2,1
19409798,51,106716,6.0,0,1032.0,0.0,102.53,0,0,22.515930113052416,6.0,7.0,1.0,2.0,2.0,4.0,2.2886885410853206,6,2,1
19410892,51,1158720,11.0,0,1040.0,0.0,102.53,0,0,22.5041067761807,69.0,53.0,15.0,6.0,65.0,54.0,51.8812747209112,6,2,1
19432539,24,106716,4.0,0,1032.0,0.0,103.17,0,0,22.485128205128206,6.0,6.0,3.0,5.0,3.0,5.0,2.2677868380553665,0,2,0
19433561,24,1158720,7.0,0,1040.0,0.0,103.17,0,0,22.46926229508197,11.0,69.0,19.0,5.0,65.0,8.0,54.756169471924245,0,2,0
19434697,26,106716,3.0,0,1032.0,0.0,103.17,0,0,22.44933469805527,4.0,6.0,2.0,2.0,2.0,11.0,1.902379462422687,0,2,0
19435422,26,1158720,1.0,0,1040.0,0.0,103.17,0,0,22.427402862985684,7.0,11.0,160.0,8.0,6.0,12.0,56.38177686012348,0,2,0
19435550,27,106716,5.0,0,1032.0,0.0,103.17,0,0,22.409601634320737,3.0,4.0,7.0,9.0,5.0,4.0,1.7994708216848778,0,2,0
19436440,27,1158720,7.0,0,1040.0,0.0,103.17,0,0,22.39387755102041,1.0,7.0,53.0,9.0,5.0,8.0,57.50072463311508,0,2,0
19436600,28,106716,2.0,0,1032.0,0.0,103.17,0,0,22.37308868501529,5.0,3.0,6.0,5.0,2.0,5.0,1.7994708216848778,0,2,0
19437514,28,1158720,29.0,0,1040.0,0.0,103.17,0,0,22.379837067209778,7.0,1.0,69.0,44.0,8.0,7.0,26.316751862101512,0,2,0
19437639,30,106716,1.0,0,1032.0,0.0,103.17,0,0,22.358087487283825,2.0,5.0,6.0,1.0,9.0,1.0,1.9518001458970706,0,2,0
19438204,30,1158720,53.0,0,1040.0,0.0,103.17,0,0,22.389227642276424,29.0,7.0,11.0,15.0,9.0,117.0,26.316751862101512,0,2,0
19439275,32,106716,5.0,0,1032.0,0.0,103.17,0,0,22.371573604060913,1.0,2.0,4.0,3.0,5.0,13.0,1.7994708216848796,0,2,0
19439811,32,1158720,18.0,0,1040.0,0.0,103.17,0,0,22.36713995943205,53.0,29.0,7.0,19.0,44.0,30.0,17.916472867168793,0,2,0
19440744,34,106716,5.0,0,1032.0,0.0,103.17,0,0,22.34954407294833,5.0,1.0,3.0,2.0,1.0,3.0,1.6183471874253799,0,2,0
19441604,34,1158720,91.0,0,1040.0,0.0,103.17,0,0,22.41902834008097,18.0,53.0,1.0,160.0,15.0,81.0,32.382387923361094,0,2,0
19441727,35,106716,4.0,0,1032.0,0.0,103.17,0,0,22.40040444893832,5.0,5.0,5.0,7.0,3.0,3.0,1.6183471874253799,0,2,0
19442240,35,1158720,42.0,0,1040.0,0.0,103.17,0,0,22.42020202020202,91.0,18.0,7.0,53.0,19.0,67.0,31.01535717918424,0,2,0
19442305,36,106716,7.0,0,1032.0,0.0,103.17,0,0,22.404641775983855,4.0,5.0,2.0,6.0,2.0,3.0,2.0354009783964333,0,2,0
19443128,36,1158720,42.0,0,1040.0,0.0,103.17,0,0,22.424395161290324,42.0,91.0,29.0,69.0,160.0,33.0,27.299049346782922,0,2,0
19459233,51,106716,2.0,0,1032.0,0.0,103.17,0,0,22.40382678751259,7.0,4.0,1.0,6.0,7.0,12.0,2.138089935299399,0,2,0
